time,voltage,current
0.9,4.064008045599406,1.0429609682654488
2.9000000000000004,4.056315729459187,1.2274526269648793
4.9,4.075791497128678,0.5812091669649372
6.9,4.078641559838132,0.4632356769320096
8.9,4.084162360855707,0.27225615917331786
10.9,4.086552606167672,0.1948154276962186
12.9,4.082659712094535,0.3231522676332513
14.9,4.07835710517532,0.44207575815474187
16.900000000000002,4.079304422897482,0.40532055836754205
18.900000000000002,4.0805189152453405,0.3503377774264139
20.900000000000002,4.084005060215439,0.23390741667700168
22.900000000000002,4.084108349560636,0.2332324687418991
24.900000000000002,4.079894310991302,0.3579282595039346
26.900000000000002,4.072630109865773,0.5858186055927269
28.900000000000002,4.073294621307694,0.5494070539189395
30.900000000000002,4.0876734356667255,0.08044934720963837
32.9,4.0773750609991115,0.4111843911176069
34.9,4.079064087585918,0.34053300493880034
36.9,4.076615968831638,0.42192504681668236
38.900000000000006,4.067115003148446,0.7101923035332441
40.900000000000006,4.063594121775755,0.7952055808960996
42.900000000000006,4.0693905397855055,0.5914023454603827
44.900000000000006,4.08455242146162,0.10052591548359896
46.900000000000006,4.079002735457296,0.28526547032249927
48.900000000000006,4.086533893612925,0.05425981929214872
50.900000000000006,4.088716291198355,0.0
52.900000000000006,4.087470587194434,0.05102633505279882
54.900000000000006,4.070433282907992,0.5877153454292533
56.900000000000006,4.051305382987242,1.1776074949809998
58.900000000000006,4.0564922820543705,0.9601486347655093
60.900000000000006,4.054778901037219,0.993030898048354
62.900000000000006,4.050999419942865,1.0790338117506924
64.9,4.063781922494496,0.6356624225824742
66.9,4.07512814613635,0.27671250718377066
68.9,4.065860461622452,0.5820923207027953
70.9,4.066295180317459,0.5573581267163047
72.9,4.066422653828949,0.550188764170582
74.9,4.066099049622642,0.5454854377127433
76.9,4.065869357328965,0.549631326187474
78.9,4.081058462844604,0.0705606579082026
80.9,4.082278296894516,0.047885096393133104
82.9,4.10073075132671,-0.5056194157711887
84.9,4.044293704989778,1.3357342522038262
86.9,4.070105782313927,0.4762790578833114
88.9,4.080980920171099,0.1169280275966294
90.9,4.081332820571838,0.14763499209163516
92.9,4.107704562246952,-0.6921127342063319
94.9,4.087734762338339,-0.02529100747958761
96.9,4.085362063954586,0.06152791718466
98.9,4.067172197785757,0.6478341455121083
100.9,3.993255654107723,2.9780879481921287
102.9,3.912414768523522,5.345522349231081
104.9,4.026691313792922,1.546750809644029
106.9,4.06354499176974,0.34281788756703574
108.9,4.026764977860625,1.5358173951913785
110.9,4.012406352586052,1.9605085811126124
112.9,3.994692591581358,2.492728027738407
114.9,4.03764700068153,1.0486428218579198
116.9,4.0560882039876756,0.45855217912557594
118.9,4.053458163764551,0.5639038984203161
120.9,4.048285982037145,0.7337264521448842
122.9,4.0593522838054685,0.3875936846005106
124.9,4.0688087110243725,0.09256762708137281
126.9,4.031245388864613,1.3213943155916257
128.9,4.050046928845403,0.689316782379594
130.9,4.050326630167889,0.6835651370515009
132.9,4.064384742851178,0.22703780380838226
134.9,4.066438034790367,0.1882046173051706
136.9,4.056285167486826,0.532475076296744
138.9,4.053102182710957,0.6361188563963847
140.9,4.057251893855731,0.49986039983767194
142.9,4.057029270678087,0.5129405859324296
144.9,4.058921496532061,0.4585654313187674
146.9,4.0588408321519465,0.4683292516572624
148.9,4.0712438256215515,0.08305474456201628
150.9,4.0716809445786755,0.08893706631238922
152.9,4.064445208071505,0.3343819911050123
154.9,4.0723808109158535,0.08930058946729642
156.9,4.073189863452579,0.08061927316501478
158.9,4.073112733882301,0.09678036270454861
160.9,4.073754065371857,0.09274393032940112
162.9,4.074171019272064,0.09316492475573257
164.9,4.074308423263812,0.09901613392171756
166.9,4.074854681585985,0.09146113256573157
168.9,4.075323435887129,0.08616866175250065
170.9,4.075589195968086,0.087555587307119
172.9,4.0761179251390125,0.07931299356887145
174.9,4.116275875539659,-1.224405650233458
176.9,4.123108662277544,-1.3547828933071928
178.9,4.108976860116562,-0.8390913381442531
180.9,4.086449257950716,-0.08765693277011245
182.9,4.087170735078465,-0.10736466611416451
184.9,4.0813823379666925,0.08020065676667004
186.9,4.0512647271931845,1.0469694722502223
188.9,4.0809009616151695,0.06909362369292629
190.9,4.112494397015685,-0.9459546454587312
192.9,4.115353543715713,-0.9835009806249893
194.9,4.1031624796883435,-0.5480435958246431
196.9,4.08744466955494,-0.02247052134169482
198.9,4.084281132521018,0.06977088331536298
200.9,4.084365019806474,0.059971803079349045
202.9,4.084479283203632,0.05063912492185173
204.9,4.084287727027478,0.05236816322086649
206.9,4.084238093336534,0.05
208.9,4.084130815112747,0.05
210.9,4.084035548438711,0.05
212.9,4.083891566106291,0.05
214.9,4.083752416422565,0.05
216.9,4.083622573436947,0.05
218.9,4.083505798025701,0.05
220.9,4.083419513831311,0.05
222.9,4.083315342826924,0.05
224.9,4.083272468335077,0.05
226.9,4.083222745416289,0.05
228.9,4.083110379964156,0.05
230.9,4.083083511279528,0.05
232.9,4.0830613442970245,0.05
234.9,4.083043492871275,0.05
236.9,4.083029602173203,0.05
238.9,4.082962835605698,0.05
240.9,4.082868843458346,0.05
242.9,4.082844579978888,0.05
244.9,4.08282608316606,0.05
246.9,4.082810217959035,0.05
248.9,4.0828205094176555,0.05
250.9,4.082824321100225,0.049999389870935315
252.9,4.077861818413023,0.2124500692230928
254.9,4.045303373367195,1.2422898744803927
256.90000000000003,4.020679643940776,1.9691015061132808
258.90000000000003,4.006289828810622,2.3484383231973935
260.90000000000003,4.0275767851212665,1.5607677890843676
262.90000000000003,4.026949380361602,1.5346212723008257
264.90000000000003,4.024198506306543,1.566732304546294
266.90000000000003,4.022912671249444,1.5620712626595343
268.90000000000003,4.0366295706656645,1.070802767778275
270.90000000000003,4.038997035860602,0.9748493841836949
272.90000000000003,4.044645862758183,0.7812557127723313
274.90000000000003,4.036924564368185,1.0260560903734743
276.90000000000003,4.030493090177473,1.223876501603714
278.90000000000003,4.0238974310658016,1.4129768816683537
280.90000000000003,4.022380979231857,1.4212071412698637
282.90000000000003,4.021993323855616,1.4115074143290673
284.90000000000003,4.0577833331059,0.20974621601569737
286.90000000000003,4.063839491118531,0.04597602741725603
288.90000000000003,4.059889680801894,0.2123390656757676
290.90000000000003,4.065792399028928,0.021077004701535406
292.90000000000003,4.083835122746293,-0.5343007261007626
294.90000000000003,4.093075388279757,-0.775568237319972
296.90000000000003,4.0750665243254245,-0.11906333192155535
298.90000000000003,4.0510878849807215,0.6808963184199546
300.90000000000003,4.033074367489613,1.2573518934458219
302.90000000000003,4.025230875231772,1.4719309278126746
304.90000000000003,4.029488740131601,1.2846921066553358
306.90000000000003,4.046078599022649,0.7039124747975531
308.90000000000003,4.05405365791247,0.4471182832936767
310.90000000000003,4.065862097892822,0.06824994976165837
312.90000000000003,4.065679796624438,0.0962961919427144
314.90000000000003,4.06619949611454,0.10101013159132656
316.90000000000003,4.0380204099765376,1.0285396500386144
318.90000000000003,4.009262270262499,1.9450074046773
320.90000000000003,3.9771997205021608,2.9123864176232646
322.90000000000003,4.0149389722148525,1.598412507080768
324.90000000000003,4.061342943008873,0.0365395546418085
326.90000000000003,4.040154378782733,0.7473731627644988
328.90000000000003,4.039936277546397,0.7548034886905918
330.90000000000003,4.0594879850085785,0.11026502417525508
332.90000000000003,4.061056056149113,0.08745335815501713
334.90000000000003,4.062244134717133,0.07697629974940173
336.90000000000003,4.062876270158765,0.08303637926160996
338.90000000000003,4.063983182731299,0.0711332013210506
340.90000000000003,4.064707195789024,0.06998068903490158
342.90000000000003,4.064877985040432,0.0847087120710362
344.90000000000003,4.065181422357248,0.09435925617870626
346.90000000000003,4.065301759359249,0.10467082877384778
348.90000000000003,4.066455295076823,0.07917376253985181
350.90000000000003,4.066556263818701,0.08710336620466794
352.90000000000003,4.067115192209851,0.0811397654404742
354.90000000000003,4.067075059400596,0.09613545970415051
356.90000000000003,4.0675083598515505,0.09413735042404281
358.90000000000003,4.101345414439499,-1.0130351433814213
360.90000000000003,4.094698485631671,-0.7286571801013518
362.90000000000003,4.071203521350692,0.08922822261897356
364.90000000000003,4.0709831899110505,0.08172661976439936
366.90000000000003,4.071156053292654,0.07865655155347454
368.90000000000003,4.071288037932584,0.07835248697234257
370.90000000000003,4.0707375993726975,0.0964944904335015
372.90000000000003,4.058510704815767,0.5012754734734168
374.90000000000003,4.058485106843401,0.4796570432846634
376.90000000000003,4.043526756117404,0.9562644909842467
378.90000000000003,4.060438346175111,0.37577307025371415
380.90000000000003,4.054903753155339,0.5547155803942541
382.90000000000003,4.056804965148771,0.4732799924986026
384.90000000000003,4.063583853225282,0.248380426192759
386.90000000000003,4.063727109127975,0.23554994224370907
388.90000000000003,4.0568113664641094,0.46297999776420506
390.90000000000003,4.056365630042385,0.4727199038045049
392.90000000000003,4.056611786654308,0.4599124906552617
394.90000000000003,4.056111595818472,0.46577606544921885
396.90000000000003,4.055857255633997,0.46265712285393046
398.90000000000003,4.055518096098011,0.4699279767872198
400.90000000000003,4.055146744675753,0.47479916438326847
402.90000000000003,4.05516053689993,0.4679487438056608
404.90000000000003,4.054415082271321,0.481291945810985
406.90000000000003,4.054847728428062,0.4576785841565632
408.90000000000003,4.0547370872036845,0.4753376326643007
410.90000000000003,4.0544532111313565,0.46879615791923984
412.90000000000003,4.0621812598681615,0.21623371967353205
414.90000000000003,4.067117198727409,0.06289557500328954
416.90000000000003,4.067376964436095,0.0668374101906497
418.90000000000003,4.060936608650757,0.293936420022593
420.90000000000003,4.056038842299487,0.4538187013967199
422.90000000000003,4.051257885442663,0.5967075147347518
424.90000000000003,4.044781975658045,0.8004902273100862
426.90000000000003,4.043663073483711,0.8072155142866876
428.90000000000003,4.053236583616092,0.4698872293405366
430.90000000000003,4.059647933411985,0.26333169328875256
432.90000000000003,4.05907351240157,0.2793305670425673
434.90000000000003,4.055623629234303,0.4032497696523141
436.90000000000003,4.055602119295727,0.4004255424405597
438.90000000000003,4.044633535868544,0.7607793059622177
440.90000000000003,4.040584069422908,0.8829084234438583
442.90000000000003,4.039747830622045,0.8893972953536802
444.90000000000003,4.038817550086684,0.8862335004148186
446.90000000000003,4.043681161308328,0.708598932605819
448.90000000000003,4.04448536522951,0.6617108700479708
450.90000000000003,4.044728712335985,0.6544487413523135
452.90000000000003,4.038875531160936,0.8287392272757982
454.90000000000003,4.037431020106227,0.8613621971489529
456.90000000000003,4.041661976770366,0.7136065560192107
458.90000000000003,4.064209088630704,-0.04864289016292342
460.90000000000003,4.061589559673805,0.0656967727400747
462.90000000000003,4.047944113625575,0.5466937437740735
464.90000000000003,4.043908946730658,0.6679207177145652
466.90000000000003,4.035663542080949,0.9427080055060314
468.90000000000003,4.033868681662306,0.9787608741710989
470.90000000000003,4.0332808412220755,0.9728443719267186
472.90000000000003,4.032796676799723,0.9649941184866921
474.90000000000003,4.032297181197608,0.9697326080634596
476.90000000000003,4.036861405729745,0.796426345159698
478.90000000000003,4.038228341583521,0.741613549446516
480.90000000000003,4.031619136487726,0.9475233007462907
482.90000000000003,4.021266125299794,1.2777551980635677
484.90000000000003,4.0236460937896785,1.1759796396925952
486.90000000000003,4.038944029924737,0.6424545243424975
488.90000000000003,4.027673161747627,1.027897944927878
490.90000000000003,4.025752397752032,1.0703199493424622
492.90000000000003,4.024248351719128,1.0987339291976925
494.90000000000003,4.016962452806329,1.3308234474291138
496.90000000000003,4.015532963862017,1.3500633034563807
498.90000000000003,4.015662565662345,1.3132697289437238
500.90000000000003,4.014950158606836,1.3134760133663814
