time,voltage,current
1.1,4.085488280979126,0.3733589582528186
3.1,4.082025774422366,0.4663943049916554
5.1000000000000005,4.073761561508042,0.6911693601593858
7.1000000000000005,4.084258040986024,0.33687728654689253
9.1,4.074269651532021,0.6461927507577282
11.100000000000001,4.10324891107444,-0.3069934233751612
13.100000000000001,4.078256559330423,0.5059538657138302
15.100000000000001,4.069624654156248,0.7504579658012804
17.1,4.081733153658689,0.3383764135239345
19.1,4.0662112548447125,0.8155169941282976
21.1,4.100327953982705,-0.3037097263282248
23.1,4.1018184956180335,-0.3210149559741136
25.1,4.107541847549604,-0.4751085690759214
27.1,4.104620989332277,-0.3718096742116537
29.1,4.067263285754297,0.8139218217853057
31.1,4.006655512115909,2.67766423333774
33.1,4.100176430735014,-0.3812986580368425
35.1,4.107013184720755,-0.550156406554325
37.1,4.10035183412166,-0.3
39.1,4.062495521165044,0.9070476533087881
41.1,4.052347504993728,1.1768361946977437
43.1,4.0518843035544325,1.1567949501319887
45.1,4.034801078327579,1.658056537734147
47.1,4.072942671262859,0.3896325803351682
49.1,4.051927438101597,1.0368387856951058
51.1,4.057010371947011,0.8663645354580488
53.1,4.068174650603977,0.49081377169549184
55.1,4.064546833193535,0.601475164205082
57.1,4.064459976226124,0.6033550681193275
59.1,4.0912743828854055,-0.27386484120973176
61.1,4.104857173825596,-0.6498507958137022
63.1,4.100456652883565,-0.4647525627134555
65.10000000000001,4.098415473632416,-0.3540550300643042
67.10000000000001,4.060605883951477,0.8550314333331752
69.10000000000001,4.040714261384456,1.4488148765915394
71.10000000000001,4.04668219939382,1.2175925687756195
73.10000000000001,4.062827262802157,0.6558661813797929
75.10000000000001,4.0920403132293925,-0.27471534867059466
77.10000000000001,4.065851791427317,0.570608723406373
79.10000000000001,4.062198616096095,0.6747955184332923
81.10000000000001,4.061074293854419,0.7009721638138884
83.10000000000001,4.054497452576064,0.8952308703911173
85.10000000000001,4.039446286611132,1.3454499125118942
87.10000000000001,4.061410734284931,0.5899013160016828
89.10000000000001,4.048429402003776,0.9961608189606831
91.10000000000001,4.047851572287465,0.9941291169520562
93.10000000000001,4.036485515552958,1.328446296832197
95.10000000000001,4.054839153318992,0.7210869015689567
97.10000000000001,4.057398143327204,0.6387603882631382
99.10000000000001,4.060898310139586,0.5255409257552579
101.10000000000001,4.066305847374306,0.3525930118702212
103.10000000000001,4.105939804100501,-0.8720638230516126
105.10000000000001,4.106547856145103,-0.8319611651603904
107.10000000000001,4.1078907227126615,-0.8077503961921781
109.10000000000001,4.103705026729845,-0.6222921490435828
111.10000000000001,4.103825934201146,-0.5824569344856007
113.10000000000001,4.094717739651429,-0.26645280013079525
115.10000000000001,4.031432641192746,1.756807501815495
117.10000000000001,4.075377553122654,0.27960582315879207
119.10000000000001,4.101920866543855,-0.6068810968732101
121.10000000000001,4.109979574136935,-0.8044988646869431
123.10000000000001,4.0757237005806,0.336014815195702
125.10000000000001,4.050249056979211,1.1493075112370839
127.10000000000001,4.060472831152447,0.753670794195673
129.1,4.073165248142959,0.32992488248976753
131.1,4.0685680250824525,0.4617961743309521
133.1,4.07015150257191,0.4025427497683203
135.1,4.0932675460516545,-0.3295353448666412
137.1,4.074986985027806,0.27862162526347617
139.1,4.062714705971756,0.6676190321635319
141.1,4.0972416138664425,-0.44405740697920065
143.1,4.098177905362881,-0.4413699397802367
145.1,4.076341323372312,0.26710484650640515
147.1,4.066484855201896,0.5855940966828683
149.1,4.091336011679248,-0.2480591400012559
151.1,4.052612382944541,0.9861001657406437
153.1,4.0969565318382095,-0.4887526884053628
155.10000000000002,4.108589215091423,-0.8127220577473241
157.10000000000002,4.100978360867504,-0.5192482168345749
159.10000000000002,4.065799208380005,0.632757463478778
161.10000000000002,4.037590062988063,1.503596165807099
163.10000000000002,4.072256010346852,0.3173406826603517
165.10000000000002,4.042474273875649,1.2609252093572125
167.10000000000002,4.103148995129155,-0.7198061382268974
169.10000000000002,4.090884146172656,-0.28092406221642285
171.10000000000002,4.0681584241547455,0.4524941856433482
173.10000000000002,4.104414565939382,-0.712981586864402
175.10000000000002,4.0733425366069165,0.3111215179113989
177.10000000000002,4.05804873864317,0.7951387128996713
179.10000000000002,4.0356849009266345,1.4773084805405463
181.10000000000002,4.056032561337829,0.7878184621637586
183.10000000000002,4.0625419220608885,0.5620857433586897
185.10000000000002,4.058955251701332,0.6829463814957024
187.10000000000002,4.068023505014342,0.3591431123006868
189.10000000000002,4.056427698979412,0.7318393363354115
191.10000000000002,4.062845209972409,0.5018014389631548
193.10000000000002,4.058987073658385,0.616262113942976
195.10000000000002,4.0642698658058505,0.43503603345449543
197.10000000000002,4.066235524756326,0.3647599956081754
199.10000000000002,4.055537195960873,0.706894486224058
201.10000000000002,4.053446744870922,0.7598805326234398
203.10000000000002,4.054430574128195,0.7115972317112331
205.10000000000002,4.0553540634555505,0.6791859715073455
207.10000000000002,4.063067654321032,0.4254909805745104
209.10000000000002,4.059722556285611,0.5276470200836992
211.10000000000002,4.059771300785913,0.5166857439148567
213.10000000000002,4.087901858514449,-0.37215831674837635
215.10000000000002,4.090185749295876,-0.3966465052182795
217.10000000000002,4.060428031425631,0.5960222283503258
219.10000000000002,4.0527981302931515,0.8055649822342694
221.10000000000002,4.068910473171329,0.27483387117857966
223.10000000000002,4.065318553368781,0.3827110368346173
225.10000000000002,4.034275902601717,1.3749049958335078
227.10000000000002,4.065099383834873,0.32639807312126284
229.10000000000002,4.052000255865659,0.7515482278270375
231.10000000000002,4.06425820491694,0.321380741067985
233.10000000000002,4.109883385757946,-1.1530532499844746
235.10000000000002,4.108740873286444,-1.044536845287323
237.10000000000002,4.067899902732655,0.34658320676309884
239.10000000000002,4.070189111966972,0.25737329618129207
241.10000000000002,3.9687293571752686,3.537579520365328
243.10000000000002,4.0367103239406905,1.17257850567776
245.10000000000002,4.047475220126,0.7994331374738668
247.10000000000002,4.061704178630242,0.33042089858905277
249.10000000000002,4.057899792004296,0.4578517864172269
251.10000000000002,4.052834459988304,0.6273180638084932
253.10000000000002,4.011440283955167,1.940446385257253
255.10000000000002,4.049598059536422,0.6783758005633647
257.1,4.048467194888679,0.7084518408491921
259.1,4.060744484043357,0.31002940061928097
261.1,4.05108537299425,0.6326420923268649
263.1,4.054324755389133,0.5242869610592625
265.1,4.03919310553577,1.0017807871546
267.1,4.009867864775725,1.9237816340469502
269.1,4.0816428853904645,-0.4233581678816521
271.1,4.103853522025447,-1.0764547161318425
273.1,4.102711059764511,-0.9490154426156487
275.1,4.056901740040438,0.5817274378443861
277.1,4.061492440128001,0.4212027383921223
279.1,4.043242762926682,1.0012048690010773
281.1,4.0890838559655425,-0.5406156054384507
283.1,4.088839169529298,-0.48563541159628454
285.1,4.049073652689504,0.8295238315685853
287.1,4.085209831589389,-0.39352086904875866
289.1,4.036647713331241,1.2171375946634615
291.1,4.063159712895759,0.32812977005733057
293.1,4.040605057989857,1.060573979461874
295.1,4.027565787797079,1.4391523706241036
297.1,4.061498481925272,0.30811792178542113
299.1,4.0603324795736215,0.3277778708593896
301.1,4.051959120826484,0.6095015206666857
303.1,4.0555950961523415,0.4846116537923459
305.1,4.055903182254021,0.47646846874981114
307.1,4.04736906513462,0.7429070448434896
309.1,4.054218471141873,0.510884206840826
311.1,4.050091299833322,0.6409298027044742
313.1,4.091352534172519,-0.7418687296837796
315.1,4.096238385138743,-0.8150578581868922
317.1,4.020980727721753,1.7148411174705103
319.1,4.0483495773997,0.7553351667036503
321.1,4.032506443370975,1.249164748137557
323.1,4.04156956872865,0.9118271135825572
325.1,4.082322431034713,-0.4199597654607848
327.1,4.0448265863342945,0.8264037176630643
329.1,4.044396975127269,0.8245071070583477
331.1,4.089872158778527,-0.6678060535449587
333.1,4.100292293067555,-0.9454360538675519
335.1,4.053972765807876,0.6263263333546962
337.1,4.054726983021361,0.5709572163538059
339.1,4.036291965712786,1.1822555565808857
341.1,4.026521935526112,1.4364651855566037
343.1,4.025363489075173,1.4587418720953822
345.1,4.052810045497309,0.5015254928186779
347.1,4.055605954104235,0.39630619148038326
349.1,4.043479117801564,0.7945756282008831
351.1,4.042549538877095,0.8095559582007091
353.1,4.075405499952845,-0.3075706849957145
355.1,4.090651916286243,-0.7554134084406304
357.1,4.079022842332615,-0.31771681085444897
359.1,4.059019735026225,0.37190512603065523
361.1,4.0583128925609655,0.3929292408759222
363.1,4.059093200717076,0.34493493752101584
365.1,3.5753169335601336,16.428445719939734
367.1,4.075252129465724,-0.7533134043261491
369.1,4.112158064058272,-1.853975855949992
371.1,4.074663409241166,-0.48339444946695553
373.1,4.045333987205187,0.5665554774880026
375.1,4.048926840321375,0.4406544947781188
377.1,4.0362514923801225,0.8746011768032873
379.1,4.0766967467641235,-0.4566024281871701
381.1,4.036592592670505,0.922342553386965
383.1,4.039519870870181,0.7993799620026161
385.1,4.051093493755961,0.4115961070592518
387.1,4.040885898920617,0.7632253225213316
389.1,4.053576767241913,0.3258085494144895
391.1,4.049611978683464,0.479004376256822
393.1,4.04655812758327,0.5790597155651892
395.1,4.094550663691162,-1.017996791239023
397.1,4.094302473079647,-0.9313816731701966
399.1,4.057241076644046,0.35418246955767174
401.1,4.019632747118765,1.584862714168903
403.1,4.00550024025266,1.9924827757746781
405.1,4.074863081332898,-0.36234829812471553
407.1,4.05485486064826,0.30213468336089344
409.1,4.040368058514235,0.7928439234489522
411.1,4.026463048939948,1.2336750581077467
413.1,4.038878223546846,0.7873132945090248
415.1,4.041609120350721,0.6927354549297148
417.1,4.069712062820605,-0.26879057934234724
419.1,4.084073243945036,-0.7000370988502279
421.1,4.073168548604551,-0.27435754125725376
