Time[s],voltage,current,temperature
1970-01-07 12:56:46.900,4.13765379905808,0.9991811713934,19.1551431119954
1970-01-07 12:56:48.900,4.13217045764362,0.9991811713934,19.1528479911785
1970-01-07 12:56:50.900,4.12857792361346,0.9991811713934,19.1505552426863
1970-01-07 12:56:52.900,4.12593079327544,0.9991811713934,19.1482641973165
1970-01-07 12:56:54.900,4.12347274367585,0.9991811713934,19.1459746469066
1970-01-07 12:56:56.900,4.12101469407627,0.9991811713934,19.1436863505341
1970-01-07 12:56:58.900,4.1193129674304,0.9991811713934,19.1413991826087
1970-01-07 12:57:00.900,4.1174221600461,1.00136756345334,19.1391118494771
1970-01-07 12:57:02.900,4.11590951413866,0.9991811713934,19.1368266411112
1970-01-07 12:57:04.900,4.12782160065974,0.752118868619978,19.1348624504867
1970-01-07 12:57:06.900,4.12744343918288,0.752118868619978,19.1331377894934
1970-01-07 12:57:08.900,4.12668711622916,0.752118868619978,19.1314133760416
1970-01-07 12:57:10.900,4.12555263179858,0.752118868619978,19.1296892663682
1970-01-07 12:57:12.900,4.12498538958329,0.752118868619978,19.1279655229161
1970-01-07 12:57:14.900,4.12403998589114,0.752118868619978,19.1262421711813
1970-01-07 12:57:16.900,4.12347274367585,0.752118868619978,19.1245141769392
1970-01-07 12:57:18.900,4.12271642072213,0.752118868619978,19.1227914709463
1970-01-07 12:57:20.900,4.12158193629156,0.752118868619978,19.1210691062815
1970-01-07 12:57:22.900,4.12063653259941,0.752118868619978,19.1193472540722
1970-01-07 12:57:24.900,4.12025837112255,0.752118868619978,19.1176255675587
1970-01-07 12:57:26.900,4.11912388669197,0.752118868619978,19.115904149385
1970-01-07 12:57:28.900,4.11855664447668,0.752118868619978,19.114183058367
1970-01-07 12:57:30.900,4.11761124078453,0.752118868619978,19.1124625302822
1970-01-07 12:57:32.900,4.11704399856924,0.752118868619978,19.11074214497
1970-01-07 12:57:34.900,4.11628767561552,0.752118868619978,19.1090220751279
1970-01-07 12:57:36.900,4.11515319118495,0.752118868619978,19.1073021715765
1970-01-07 12:57:38.900,4.11477502970809,0.752118868619978,19.1055826163385
1970-01-07 12:57:40.900,4.11401870675437,0.752118868619978,19.1038636186677
1970-01-07 12:57:42.900,4.11345146453908,0.752118868619978,19.102144668081
1970-01-07 12:57:44.900,4.11288422232379,0.752118868619978,19.1004260081952
1970-01-07 12:57:46.900,4.11212789937007,0.752118868619978,19.0987075159138
1970-01-07 12:57:48.900,4.11156065715478,0.752118868619978,19.0969893443902
1970-01-07 12:57:50.900,4.11080433420106,0.752118868619978,19.0952716581944
1970-01-07 12:57:52.900,4.1104261727242,0.752118868619978,19.0935540624437
1970-01-07 12:57:54.900,4.0684502487928,1.49986495312007,19.0904996655203
1970-01-07 12:57:56.900,4.06542495697792,1.49986495312007,19.0871109235048
1970-01-07 12:57:58.900,4.06296690737834,1.49986495312007,19.0837243868368
1970-01-07 12:58:00.900,4.06088701925561,1.49986495312007,19.0803398167452
1970-01-07 12:58:02.900,4.05880713113288,1.50205134518001,19.076952127746
1970-01-07 12:58:04.900,4.05710540448701,1.50205134518001,19.0735657986941
1970-01-07 12:58:06.900,4.05578183931801,1.50205134518001,19.0701808283893
1970-01-07 12:58:08.900,4.05408011267214,1.50205134518001,19.0667971293929
1970-01-07 12:58:10.900,4.13443942650478,0.0021863920599418,19.0660932019949
1970-01-07 12:58:12.900,4.13822104127337,0.0021863920599418,19.0660881774337
1970-01-07 12:58:14.900,4.14049001013453,0.0021863920599418,19.0660831494256
1970-01-07 12:58:16.900,4.14238081751883,0.0021863920599418,19.0660781189656
1970-01-07 12:58:18.900,4.14351530194941,0.0021863920599418,19.066073086647
1970-01-07 12:58:20.900,4.14483886711842,0.0021863920599418,19.0660680527009
1970-01-07 12:58:22.900,4.14578427081056,0.0021863920599418,19.066063568772
1970-01-07 12:58:24.900,4.14672967450271,0.0021863920599418,19.0660586380848
1970-01-07 12:58:26.900,4.14767507819486,0.0021863920599418,19.0660536006391
1970-01-07 12:58:28.900,4.14824232041015,0.0021863920599418,19.0660485623334
1970-01-07 12:58:30.900,4.14899864336387,0.0021863920599418,19.0660441203842
1970-01-07 12:58:32.900,4.14975496631759,0.0021863920599418,19.0660391333219
1970-01-07 12:58:34.900,4.15013312779445,0.0021863920599418,19.0660340927829
1970-01-07 12:58:36.900,4.15051128927131,0.0021863920599418,19.0660290515072
1970-01-07 12:58:38.900,4.1510785314866,0.0021863920599418,19.0660243676614
1970-01-07 12:58:40.900,4.15145669296346,0.0021863920599418,19.0660195192724
1970-01-07 12:58:42.900,4.15164577370189,-0.0,19.0660171743556
1970-01-07 12:58:44.900,4.15221301591717,0.0021863920599418,19.0660143777483
1970-01-07 12:58:46.900,4.15278025813246,-0.0,19.0660100148157
1970-01-07 12:58:48.900,4.15296933887089,0.0021863920599418,19.0660068772192
1970-01-07 12:58:50.900,4.15334750034775,0.0021863920599418,19.0660025767199
1970-01-07 12:58:52.900,4.15353658108618,0.0021863920599418,19.0659976603576
1970-01-07 12:58:54.900,4.15391474256304,0.0021863920599418,19.0659926149834
1970-01-07 12:58:56.900,4.15410382330147,0.0021863920599418,19.0659879803871
1970-01-07 12:58:58.900,4.1542929040399,0.0021863920599418,19.0659832924763
1970-01-07 12:59:00.900,4.15448198477833,-0.0,19.0659784325492
1970-01-07 12:59:02.900,4.15467106551676,0.0021863920599418,19.0659734212072
1970-01-07 12:59:04.900,4.15542738847048,0.0021863920599418,19.0659687553191
1970-01-07 12:59:06.900,4.15542738847048,0.0021863920599418,19.065965098553
