time,voltage,current
1.4000000000000001,4.094611843247006,0.08346927613807649
3.4000000000000004,4.09478035989022,0.075
5.4,4.079867091987111,0.5470082453433192
7.4,4.054536527960413,1.305610101237081
9.4,4.045596201163853,1.522599264252152
11.4,4.062665123782094,0.9237854321945256
13.4,4.070233364256295,0.6521140090442767
15.4,4.088894160736094,0.0600888419629478
17.400000000000002,4.086872430007089,0.13172689396774456
19.400000000000002,4.089512743018058,0.04876396990718678
21.400000000000002,4.088909121090028,0.0767836836937011
23.400000000000002,4.08959546434207,0.05962385039286631
25.400000000000002,4.089988719141823,0.052696499691532124
27.400000000000002,4.0904209987660245,0.04630948795604502
29.400000000000002,4.09007803226417,0.0640627945517653
31.400000000000002,4.088772581142402,0.11163443853613358
33.4,4.076596756645982,0.5017326619501636
35.4,4.085431299514476,0.2017689050678902
37.4,4.090399539633324,0.0497038536734273
39.400000000000006,4.089612717228576,0.08226334587167083
41.400000000000006,4.090962580413462,0.046504840747757424
43.400000000000006,4.091243070440761,0.044609512277128775
45.400000000000006,4.0911088076773945,0.05424192610731114
47.400000000000006,4.091483607349438,0.047274630705893876
49.400000000000006,4.087618843788329,0.17368423788734352
51.400000000000006,4.091581699371937,0.048202678564472856
53.400000000000006,4.091377704015403,0.055969506822350946
55.400000000000006,4.091840397667662,0.04534156888279095
57.400000000000006,4.092057048140777,0.04293169797839881
59.400000000000006,4.086155549900684,0.23049627175441426
61.400000000000006,4.092168699680596,0.03667796891240413
63.400000000000006,4.091832692680821,0.05
65.4,4.092680372091638,0.025
67.4,4.092768349549655,0.025
69.4,4.092859925538972,0.025
71.4,4.092956630512367,0.025
73.4,4.093050632182049,0.025
75.4,4.093129741391136,0.025
77.4,4.08450999530646,0.298886249215239
79.4,4.082994528044504,0.3411184256700834
81.4,4.0909235490478695,0.0833275656786967
83.4,4.065720126038962,0.8653975497916899
85.4,4.038631517436872,1.6843655565671056
87.4,4.014017414071046,2.381615725287234
89.4,4.016086827180635,2.2105487374125907
91.4,4.025739299436044,1.833977637229496
93.4,4.053288885578216,0.878615495436547
95.4,4.047468503840788,1.05440788243448
97.4,4.042405071383191,1.1830835465614546
99.4,4.038958331577868,1.261069523043833
101.4,4.074603196755746,0.0989131435808884
103.4,4.076705744269295,0.0478941420800936
105.4,4.05288910172147,0.8162328264044554
107.4,4.06333531281438,0.4790452643044422
109.4,4.077803750302958,0.0422484411552414
111.4,4.070027445109687,0.3224322861583943
113.4,4.058485098592088,0.7016057489878833
115.4,4.059372550405629,0.6552715963805119
117.4,3.963133152733644,3.700746939003687
119.4,4.038580150218377,1.1935880938583714
121.4,4.032854929312571,1.3486526846405391
123.4,4.031158833796132,1.367204068154474
125.4,4.029739765145088,1.381826938461799
127.4,4.042861218549352,0.9414755440796484
129.4,4.065852203672609,0.1910400296115586
131.4,4.060167841170795,0.3932428464700235
133.4,4.064352233885549,0.2754227376366599
135.4,4.064664253857381,0.2863362264240509
137.4,4.070770441017731,0.1122959450296678
139.4,4.073301528116188,0.0572905568716585
141.4,4.073902168522218,0.0624297726155984
143.4,4.074911165240394,0.0528394234629372
145.4,4.075273461794383,0.0631689637272888
147.4,4.0764405794025285,0.0480973817720289
149.4,4.075658802614122,0.0924129172739976
151.4,4.07590328607725,0.0994181106403805
153.4,4.07654889550796,0.0914332007266935
155.4,4.077333409749541,0.0782649265237252
157.4,4.0779259691268415,0.0711243680794678
159.4,4.078274318172271,0.0757025638038562
161.4,4.0790025230939655,0.0662889985863996
163.4,4.079651320396532,0.0564550567606055
165.4,4.079900071029358,0.0564748055119931
167.4,4.080389666076694,0.05
169.4,4.080699539159461,0.05
171.4,4.080920520640333,0.05
173.4,4.081129080079317,0.05
175.4,4.082132060342514,0.025
177.4,4.0823783250432015,0.025
179.4,4.055042361406625,0.9002649091353835
181.4,4.045476277511305,1.167992356219182
183.4,4.049186863250471,1.0094469129215962
185.4,4.048292889581825,0.9977507491111364
187.4,4.068596658445674,0.3231379207107595
189.4,4.065592697047464,0.4401701083785371
191.4,4.076738700736631,0.0671424496196783
193.4,4.077225550612059,0.0604676583586391
195.4,4.068182035474107,0.3634301983961839
197.4,4.063775346855175,0.497077280450567
199.4,4.050473992280964,0.9085395963755778
201.4,4.056645458443952,0.6764135601520862
203.4,4.070440236658407,0.2305227389032863
205.4,4.075478489514761,0.0755519042951551
207.4,4.075543133090486,0.0844066340192511
209.4,4.054555882462991,0.7415699975301602
211.4,4.047062549159661,0.9565908130371354
213.4,4.058838097086657,0.56316252474874
215.4,4.058299962916864,0.5756812231110924
217.4,4.0585606441045154,0.550317147127671
219.4,4.061659945289563,0.4442644699477128
221.4,4.052257351888647,0.7470751130728759
223.4,4.049761951824162,0.8095995225947531
225.4,4.05778429322261,0.551218990680292
227.4,4.058092569621842,0.547906711506082
229.4,4.072537270690743,0.0914416511154386
231.4,4.075455712139557,0.0137729783617913
233.4,4.0617897795899625,0.4652747898651645
235.4,4.058742140388572,0.555861111757278
237.4,4.062968966293116,0.4150241545241053
239.4,4.067524770023916,0.2728233555338243
241.4,4.05852900231294,0.5561210462949593
243.4,4.056940093322745,0.6059719566813193
245.4,4.056464887944904,0.6099320335143043
247.4,4.064474712692508,0.3443134974909376
249.4,4.054526935877488,0.6626462512460657
251.4,4.046683737124903,0.8910051544847555
253.4,4.044934665389408,0.926590323147334
255.4,4.04358413072634,0.9465367362066658
257.40000000000003,4.077345172911063,-0.14586751839775877
259.40000000000003,4.075953280637065,-0.07769219053452671
261.40000000000003,4.078959855827945,-0.15512797031559877
263.40000000000003,4.0741627943085685,0.025431683075879175
265.40000000000003,4.075668117434715,-0.008709127538657128
267.40000000000003,4.079377302561473,-0.11260078863370727
269.40000000000003,4.08089565519192,-0.14008743485333985
271.40000000000003,4.080491588086555,-0.10496352582121313
273.40000000000003,4.081215016011309,-0.11026449517752858
275.40000000000003,4.081384257941515,-0.10547142984162167
277.40000000000003,4.079552273015364,-0.03253987688849685
279.40000000000003,4.07984950561625,-0.032775779298591774
281.40000000000003,4.079673815565118,-0.018166529045734497
283.40000000000003,4.051296951350086,0.8874802208394317
285.40000000000003,4.049982283312102,0.9030489178221033
